"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1078","test_create_employee_with_middle_name","tests.api","2026-09-23","passed","2026-09-23","","test_employees_api","",""
"","15309","test_create_and_delete_report[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reports","",""
"","1114","test_get_employees_returns_data","tests.api","2026-09-23","passed","2026-09-23","","test_employees_api","",""
"","12474","test_add_and_delete_employee[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_pim","",""
"","10502","test_create_report[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reports","",""
"","700","test_create_employee_minimal","tests.api","2026-09-23","passed","2026-09-23","","test_employees_api","",""
"","4195","test_login_with_invalid_password[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_login","",""
"","11840","test_cancel_report_deletion[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reports","",""
"","3528","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reports","",""
"","1838","test_page_loads[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reset_pwd","",""
"","4751","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_pim","",""
"","4699","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reports","",""
"","2982","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reports","",""
"","2018","test_create_employee_with_login","tests.api","2026-09-23","passed","2026-09-23","","test_employees_api","",""
"","0","test_reset_password[chromium]","tests.ui","2026-09-23","skipped","2026-09-23","","test_reset_pwd","",""
"","2260","test_username_empty[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reset_pwd","",""
"","2168","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reports","",""
"","397","test_login_with_empty_credentials[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_login","",""
"","3035","test_successful_login[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_login","",""
"","2465","test_reset_password_cancel[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reset_pwd","",""
"","4491","test_reset_restores_full_report_list[chromium]","tests.ui","2026-09-23","passed","2026-09-23","","test_reports","",""
