"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2066","test_reset_password_cancel[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reset_pwd","",""
"","4871","test_login_with_invalid_password[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_login","",""
"","907","test_login_with_empty_credentials[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_login","",""
"","0","test_reset_password[chromium]","tests.ui","2026-09-08","skipped","2026-09-08","","test_reset_pwd","",""
"","1585","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reports","",""
"","2177","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reports","",""
"","4632","test_successful_login[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_login","",""
"","3823","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reports","",""
"","3694","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_pim","",""
"","5026","test_create_report[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reports","",""
"","15049","test_cancel_report_deletion[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reports","",""
"","10022","test_create_and_delete_report[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reports","",""
"","1906","test_create_employee_with_login","tests.api","2026-09-08","passed","2026-09-08","","test_employees_api","",""
"","13616","test_add_and_delete_employee[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_pim","",""
"","3541","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reports","",""
"","812","test_create_employee_with_middle_name","tests.api","2026-09-08","passed","2026-09-08","","test_employees_api","",""
"","1241","test_get_employees_returns_data","tests.api","2026-09-08","passed","2026-09-08","","test_employees_api","",""
"","883","test_create_employee_minimal","tests.api","2026-09-08","passed","2026-09-08","","test_employees_api","",""
"","941","test_page_loads[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reset_pwd","",""
"","1020","test_username_empty[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reset_pwd","",""
"","4289","test_reset_restores_full_report_list[chromium]","tests.ui","2026-09-08","passed","2026-09-08","","test_reports","",""
