"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","336","test_create_employee_minimal","tests.api","2026-09-14","passed","2026-09-14","","test_employees_api","",""
"","2587","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reports","",""
"","319","test_create_employee_with_middle_name","tests.api","2026-09-14","passed","2026-09-14","","test_employees_api","",""
"","1686","test_login_with_invalid_password[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_login","",""
"","7232","test_create_and_delete_report[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reports","",""
"","1797","test_reset_password_cancel[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reset_pwd","",""
"","1805","test_successful_login[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_login","",""
"","882","test_create_employee_with_login","tests.api","2026-09-14","passed","2026-09-14","","test_employees_api","",""
"","384","test_login_with_empty_credentials[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_login","",""
"","3601","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reports","",""
"","2109","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reports","",""
"","9585","test_add_and_delete_employee[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_pim","",""
"","0","test_reset_password[chromium]","tests.ui","2026-09-14","skipped","2026-09-14","","test_reset_pwd","",""
"","364","test_get_employees_returns_data","tests.api","2026-09-14","passed","2026-09-14","","test_employees_api","",""
"","6337","test_cancel_report_deletion[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reports","",""
"","3745","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_pim","",""
"","1178","test_page_loads[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reset_pwd","",""
"","5529","test_create_report[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reports","",""
"","3914","test_reset_restores_full_report_list[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reports","",""
"","1252","test_username_empty[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reset_pwd","",""
"","1303","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-09-14","passed","2026-09-14","","test_reports","",""
