"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5618","test_cancel_report_deletion[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reports","",""
"","3732","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_pim","",""
"","826","test_create_employee_with_login","tests.api","2026-08-22","passed","2026-08-22","","test_employees_api","",""
"","1646","test_reset_password_cancel[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reset_pwd","",""
"","3699","test_reset_restores_full_report_list[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reports","",""
"","9244","test_add_and_delete_employee[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_pim","",""
"","5532","test_create_and_delete_report[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reports","",""
"","1697","test_successful_login[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_login","",""
"","1241","test_username_empty[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reset_pwd","",""
"","2573","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reports","",""
"","3095","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reports","",""
"","282","test_create_employee_with_middle_name","tests.api","2026-08-22","passed","2026-08-22","","test_employees_api","",""
"","397","test_get_employees_returns_data","tests.api","2026-08-22","passed","2026-08-22","","test_employees_api","",""
"","2561","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reports","",""
"","308","test_create_employee_minimal","tests.api","2026-08-22","passed","2026-08-22","","test_employees_api","",""
"","956","test_page_loads[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reset_pwd","",""
"","5294","test_create_report[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reports","",""
"","0","test_reset_password[chromium]","tests.ui","2026-08-22","skipped","2026-08-22","","test_reset_pwd","",""
"","1599","test_login_with_invalid_password[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_login","",""
"","1261","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_reports","",""
"","513","test_login_with_empty_credentials[chromium]","tests.ui","2026-08-22","passed","2026-08-22","","test_login","",""
