"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3852","test_reset_restores_full_report_list[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reports","",""
"","1679","test_reset_password_cancel[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reset_pwd","",""
"","2517","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reports","",""
"","9785","test_add_and_delete_employee[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_pim","",""
"","6548","test_cancel_report_deletion[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reports","",""
"","2218","test_successful_login[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_login","",""
"","2558","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reports","",""
"","310","test_create_employee_minimal","tests.api","2026-08-27","passed","2026-08-27","","test_employees_api","",""
"","442","test_get_employees_returns_data","tests.api","2026-08-27","passed","2026-08-27","","test_employees_api","",""
"","8329","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_pim","",""
"","420","test_login_with_empty_credentials[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_login","",""
"","331","test_create_employee_with_middle_name","tests.api","2026-08-27","passed","2026-08-27","","test_employees_api","",""
"","10034","test_create_and_delete_report[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reports","",""
"","1737","test_username_empty[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reset_pwd","",""
"","0","test_reset_password[chromium]","tests.ui","2026-08-27","skipped","2026-08-27","","test_reset_pwd","",""
"","3074","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reports","",""
"","1074","test_page_loads[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reset_pwd","",""
"","1648","test_login_with_invalid_password[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_login","",""
"","9047","test_create_report[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reports","",""
"","883","test_create_employee_with_login","tests.api","2026-08-27","passed","2026-08-27","","test_employees_api","",""
"","1273","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-08-27","passed","2026-08-27","","test_reports","",""
