"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8121","test_cancel_report_deletion[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reports","",""
"","985","test_username_empty[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reset_pwd","",""
"","302","test_create_employee_with_middle_name","tests.api","2026-08-28","passed","2026-08-28","","test_employees_api","",""
"","5015","test_create_and_delete_report[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reports","",""
"","818","test_create_employee_with_login","tests.api","2026-08-28","passed","2026-08-28","","test_employees_api","",""
"","5881","test_create_report[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reports","",""
"","1859","test_successful_login[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_login","",""
"","2541","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reports","",""
"","982","test_page_loads[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reset_pwd","",""
"","3053","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reports","",""
"","0","test_reset_password[chromium]","tests.ui","2026-08-28","skipped","2026-08-28","","test_reset_pwd","",""
"","1793","test_login_with_invalid_password[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_login","",""
"","3687","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_pim","",""
"","332","test_login_with_empty_credentials[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_login","",""
"","635","test_create_employee_minimal","tests.api","2026-08-28","passed","2026-08-28","","test_employees_api","",""
"","2280","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reports","",""
"","10936","test_add_and_delete_employee[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_pim","",""
"","1257","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reports","",""
"","5198","test_reset_restores_full_report_list[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reports","",""
"","446","test_get_employees_returns_data","tests.api","2026-08-28","passed","2026-08-28","","test_employees_api","",""
"","1575","test_reset_password_cancel[chromium]","tests.ui","2026-08-28","passed","2026-08-28","","test_reset_pwd","",""
