"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5683","test_create_and_delete_report[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_reports","",""
"","330","test_get_employees_returns_data","tests.api","2026-08-24","passed","2026-08-24","","test_employees_api","",""
"","1576","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_reports","",""
"","3351","test_reset_restores_full_report_list[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_reports","",""
"","30008","test_username_empty[chromium]","tests.ui","2026-08-24","broken","2026-08-24","","test_reset_pwd","",""
"","3053","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_reports","",""
"","278","test_create_employee_with_middle_name","tests.api","2026-08-24","passed","2026-08-24","","test_employees_api","",""
"","30006","test_successful_login[chromium]","tests.ui","2026-08-24","broken","2026-08-24","","test_login","",""
"","6005","test_create_report[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_reports","",""
"","2001","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_reports","",""
"","9135","test_add_and_delete_employee[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_pim","",""
"","280","test_create_employee_minimal","tests.api","2026-08-24","passed","2026-08-24","","test_employees_api","",""
"","0","test_reset_password[chromium]","tests.ui","2026-08-24","skipped","2026-08-24","","test_reset_pwd","",""
"","289","test_login_with_empty_credentials[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_login","",""
"","803","test_create_employee_with_login","tests.api","2026-08-24","passed","2026-08-24","","test_employees_api","",""
"","30008","test_reset_password_cancel[chromium]","tests.ui","2026-08-24","broken","2026-08-24","","test_reset_pwd","",""
"","30015","test_login_with_invalid_password[chromium]","tests.ui","2026-08-24","broken","2026-08-24","","test_login","",""
"","30005","test_page_loads[chromium]","tests.ui","2026-08-24","broken","2026-08-24","","test_reset_pwd","",""
"","6182","test_cancel_report_deletion[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_reports","",""
"","3130","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_pim","",""
"","2544","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-08-24","passed","2026-08-24","","test_reports","",""
