"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1849","test_get_employees_returns_data","tests.api","2026-09-25","passed","2026-09-25","","test_employees_api","",""
"","3259","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reports","",""
"","22048","test_add_and_delete_employee[chromium]","tests.ui","2026-09-25","failed","2026-09-25","","test_pim","",""
"","5101","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reports","",""
"","7407","test_login_with_invalid_password[chromium]","tests.ui","2026-09-25","failed","2026-09-25","","test_login","",""
"","9697","test_create_employee_with_login","tests.api","2026-09-25","passed","2026-09-25","","test_employees_api","",""
"","11382","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_pim","",""
"","3097","test_create_employee_with_middle_name","tests.api","2026-09-25","passed","2026-09-25","","test_employees_api","",""
"","1913","test_login_with_empty_credentials[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_login","",""
"","11155","test_reset_restores_full_report_list[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reports","",""
"","3107","test_username_empty[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reset_pwd","",""
"","12321","test_create_and_delete_report[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reports","",""
"","4096","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reports","",""
"","7200","test_page_loads[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reset_pwd","",""
"","6150","test_reset_password_cancel[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reset_pwd","",""
"","14849","test_successful_login[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_login","",""
"","3947","test_create_employee_minimal","tests.api","2026-09-25","passed","2026-09-25","","test_employees_api","",""
"","18306","test_create_report[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reports","",""
"","0","test_reset_password[chromium]","tests.ui","2026-09-25","skipped","2026-09-25","","test_reset_pwd","",""
"","17235","test_cancel_report_deletion[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reports","",""
"","3215","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-09-25","passed","2026-09-25","","test_reports","",""
