"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5485","test_create_report[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reports","",""
"","778","test_create_employee_with_login","tests.api","2026-09-17","passed","2026-09-17","","test_employees_api","",""
"","993","test_username_empty[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reset_pwd","",""
"","5363","test_cancel_report_deletion[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reports","",""
"","0","test_reset_password[chromium]","tests.ui","2026-09-17","skipped","2026-09-17","","test_reset_pwd","",""
"","6050","test_create_and_delete_report[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reports","",""
"","1535","test_reset_password_cancel[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reset_pwd","",""
"","2522","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reports","",""
"","2560","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reports","",""
"","265","test_login_with_empty_credentials[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_login","",""
"","3632","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_pim","",""
"","306","test_create_employee_with_middle_name","tests.api","2026-09-17","passed","2026-09-17","","test_employees_api","",""
"","1617","test_successful_login[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_login","",""
"","332","test_get_employees_returns_data","tests.api","2026-09-17","passed","2026-09-17","","test_employees_api","",""
"","913","test_page_loads[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reset_pwd","",""
"","1596","test_login_with_invalid_password[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_login","",""
"","280","test_create_employee_minimal","tests.api","2026-09-17","passed","2026-09-17","","test_employees_api","",""
"","11339","test_add_and_delete_employee[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_pim","",""
"","2550","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reports","",""
"","1267","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reports","",""
"","3374","test_reset_restores_full_report_list[chromium]","tests.ui","2026-09-17","passed","2026-09-17","","test_reports","",""
