"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2546","test_search_results_are_filtered_to_the_searched_report[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reports","",""
"","0","test_reset_password[chromium]","tests.ui","2026-08-10","skipped","2026-08-10","","test_reset_pwd","",""
"","1514","test_login_with_invalid_password[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_login","",""
"","4372","test_reset_restores_full_report_list[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reports","",""
"","5399","test_create_and_delete_report[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reports","",""
"","6441","test_cancel_report_deletion[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reports","",""
"","9746","test_add_and_delete_employee[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_pim","",""
"","355","test_login_with_empty_credentials[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_login","",""
"","2862","test_search_by_existing_report_returns_matching_row[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reports","",""
"","1700","test_successful_login[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_login","",""
"","0","test_get_employees_returns_data","tests.api","2026-08-10","skipped","2026-08-10","","test_employees_api","",""
"","982","test_username_empty[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reset_pwd","",""
"","3091","test_search_by_employee_name_filters_results[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_pim","",""
"","2524","test_autocomplete_suggests_matching_report_names[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reports","",""
"","1134","test_page_loads[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reset_pwd","",""
"","1594","test_reset_password_cancel[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reset_pwd","",""
"","5536","test_create_report[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reports","",""
"","1265","test_search_for_non_existent_report_shows_no_results[chromium]","tests.ui","2026-08-10","passed","2026-08-10","","test_reports","",""
